tvals,u1_1,u1_2,u1_3,u1_4,u1_5,u1_6,u1_7,u1_8,u1_9,u1_10,u1_11,u1_12,u1_13,u1_14,u1_15,u1_16,u1_17,u1_18,u1_19,u1_20,u1_21,u1_22,u1_23,u1_24,u1_25,u1_26,u1_27,u1_28,u1_29,u1_30,u1_31,u1_32,u1_33,u1_34,u1_35,u1_36,u1_37,u1_38,u1_39,u1_40,u1_41,u1_42,u1_43,u1_44,u1_45,u1_46,u1_47,u1_48,u1_49,u1_50,u1_51,u1_52,u1_53,u1_54,u1_55,u1_56,u1_57,u1_58,u1_59,u1_60,u1_61,u1_62,u1_63,u1_64,u1_65,u1_66,u1_67,u1_68,u1_69,u1_70,u1_71,u1_72,u1_73,u1_74,u1_75,u1_76,u1_77,u1_78,u1_79,u1_80,u1_81,u1_82,u1_83,u1_84,u1_85,u1_86,u1_87,u1_88,u1_89,u1_90
-143.583333333333,-0.00878127814804586,-0.00876390737770727,-0.00874573604717988,-0.00872670792040786,-0.0087067614087708,-0.00868582892394798,-0.00866383613531241,-0.00864070111523496,-0.00861633335224177,-0.00859063260775628,-0.00856348758702374,-0.0085347743884725,-0.00850435468759514,-0.00847207360150648,-0.00843775716756845,-0.00840120935329836,-0.00836220849429736,-0.00832050303036347,-0.00827580637583125,-0.00822779071587476,-0.00817607946208376,-0.00812023802451201,-0.00805976245523432,-0.0079940653834516,-0.00792245847928541,-0.0078441304368102,-0.00775811913052671,-0.00766327613894724,-0.00755822119554672,-0.00744128325528948,-0.0073104236665813,-0.00716313531005497,-0.00699630940699514,-0.00680605899524167,-0.00658748511695251,-0.00633436978044699,-0.00603878245543044,-0.00569060418175837,-0.005277029820693,-0.0047822589010913,-0.00418792874658536,-0.0034754905379728,-0.00263257831116626,-0.00166612992256177,-0.000640773526964011,0.000640773526964011,0.00166612992256177,0.00263257831116626,0.0034754905379728,0.00418792874658536,0.0047822589010913,0.005277029820693,0.00569060418175837,0.00603878245543044,0.00633436978044699,0.00658748511695251,0.00680605899524167,0.00699630940699514,0.00716313531005497,0.0073104236665813,0.00744128325528948,0.00755822119554672,0.00766327613894902,0.00775811913052671,0.0078441304368102,0.00792245847928719,0.00799406538345337,0.0080597624552361,0.00812023802451201,0.00817607946208376,0.00822779071587298,0.00827580637583125,0.00832050303036347,0.00836220849429736,0.00840120935330013,0.00843775716756845,0.00847207360150648,0.00850435468759514,0.0085347743884725,0.00856348758702374,0.00859063260775628,0.00861633335224177,0.00864070111523496,0.00866383613531241,0.00868582892394976,0.0087067614087708,0.00872670792040431,0.00874573604718165,0.00876390737770727,0.00878127814804586
-142.583333333333,-0.00882165590076589,-0.00880422077098331,-0.00878598208955772,-0.00876688340781051,-0.00874686290394244,-0.0087258527333649,-0.00870377828320201,-0.00868055731419304,-0.00865609896997377,-0.00863030262926934,-0.00860305657153582,-0.00857423642010424,-0.00854370331875565,-0.00851130178766724,-0.00847685719176106,-0.00844017273839803,-0.00840102590063729,-0.00835916413563176,-0.00831429973357167,-0.00826610358772406,-0.0082141976179404,-0.00815814550287364,-0.00809744127408152,-0.00803149518891821,-0.00795961611571805,-0.00788098941638893,-0.00779464897355453,-0.00769944154584934,-0.00759398099768482,-0.00747658907203963,-0.00734521816789524,-0.00719734994359555,-0.00702986139097028,-0.00683884729554762,-0.00661938501171377,-0.0063652254618134,-0.00606839693923789,-0.00571872566106535,-0.00530333373813718,-0.00480632604978837,-0.0042092230452031,-0.00349334818235825,-0.00264623468042657,-0.00167482901133731,-0.000644084471645101,0.000644084471645101,0.00167482901133731,0.00264623468042657,0.00349334818235825,0.0042092230452031,0.00480632604978837,0.00530333373813718,0.00571872566106535,0.00606839693923789,0.0063652254618134,0.00661938501171377,0.00683884729554762,0.00702986139097028,0.00719734994359555,0.00734521816789524,0.00747658907203963,0.00759398099768838,0.00769944154584934,0.00779464897355453,0.00788098941638893,0.00795961611571805,0.00803149518891999,0.00809744127408152,0.00815814550287364,0.00821419761794218,0.00826610358772406,0.00831429973357167,0.00835916413563176,0.00840102590063729,0.00844017273839981,0.00847685719176106,0.00851130178766724,0.00854370331875565,0.00857423642010247,0.00860305657153582,0.00863030262926934,0.00865609896997377,0.00868055731419304,0.00870377828320201,0.00872585273336846,0.00874686290394244,0.00876688340780873,0.0087859820895595,0.00880422077098331,0.00882165590076589
-141.583333333333,-0.00886203365348237,-0.00884453416425757,-0.00882622813193734,-0.00880705889521138,-0.00878696439910875,-0.00876587654278538,-0.00874372043109162,-0.00872041351315112,-0.00869586458770755,-0.0086699726507824,-0.00864262555604967,-0.00861369845173421,-0.00858305194991971,-0.00855052997382622,-0.00851595721595189,-0.00847913612349771,-0.00843984330697012,-0.00839782524090538,-0.00835279309131032,-0.00830441645957514,-0.00825231577379704,-0.00819605298124237,-0.00813512009292694,-0.00806892499438838,-0.00799677375214536,-0.0079178483959641,-0.00783117881658235,-0.00773560695274789,-0.00762974079982648,-0.00751189488878978,-0.00738001266920918,-0.00723156457714325,-0.00706341337495253,-0.00687163559584647,-0.00665128490648215,-0.00639608114319223,-0.00609801142305244,-0.00574684714036877,-0.00532963765559735,-0.00483039319847123,-0.0042305173438244,-0.00351120582674902,-0.00265989104969577,-0.00168352810008976,-0.000647395416313756,0.000647395416313756,0.00168352810008976,0.00265989104969577,0.00351120582674902,0.0042305173438244,0.00483039319847123,0.00532963765559735,0.00574684714036877,0.00609801142305244,0.00639608114319223,0.00665128490648215,0.00687163559584647,0.00706341337495253,0.00723156457714325,0.00738001266920918,0.00751189488878801,0.00762974079982648,0.00773560695274966,0.00783117881658235,0.0079178483959641,0.00799677375214536,0.00806892499439016,0.00813512009292694,0.00819605298124237,0.00825231577379704,0.00830441645957514,0.00835279309131032,0.00839782524090538,0.00843984330696834,0.00847913612349771,0.00851595721595189,0.00855052997382622,0.00858305194991971,0.00861369845173243,0.00864262555604967,0.0086699726507824,0.00869586458770755,0.00872041351314934,0.00874372043109162,0.00876587654278715,0.00878696439910875,0.00880705889520961,0.00882622813193912,0.00884453416425757,0.00886203365348237
-140.583333333333,-0.00890241140620063,-0.0088848475575336,-0.00886647417431696,-0.00884723438261581,-0.00882706589427862,-0.00880590035220408,-0.008783662578983,-0.00876026971210919,-0.008735630205436,-0.00870964267229901,-0.00868219454056351,-0.00865316048336595,-0.00862240058108021,-0.00858975815998875,-0.00855505724014449,-0.00851809950860094,-0.00847866071330827,-0.00843648634617722,-0.00839128644904896,-0.00834272933142444,-0.00829043392965012,-0.00823396045960401,-0.00817279891177414,-0.00810635479985145,-0.008033931388578,-0.0079547073755446,-0.00786770865961373,-0.00777177235964643,-0.0076655006019628,-0.00754720070553816,-0.00741480717052667,-0.00726577921069094,-0.00709696535893123,-0.00690442389614887,-0.00668318480125407,-0.00642693682455686,-0.006127625906867,-0.0057749686196793,-0.00535594157304331,-0.00485446034716475,-0.0042518116424457,-0.00352906347115045,-0.00267354741895964,-0.00169222718885287,-0.000650706360984188,0.000650706360984188,0.00169222718885287,0.00267354741895964,0.00352906347115045,0.0042518116424457,0.00485446034716475,0.00535594157304331,0.0057749686196793,0.006127625906867,0.00642693682455686,0.00668318480125407,0.00690442389614887,0.00709696535893123,0.00726577921069094,0.00741480717052667,0.00754720070553638,0.0076655006019628,0.00777177235964821,0.0078677086596155,0.0079547073755446,0.008033931388578,0.008106354799855,0.00817279891177414,0.00823396045960401,0.0082904339296519,0.00834272933142621,0.00839128644904896,0.00843648634617722,0.00847866071330827,0.00851809950860094,0.00855505724014449,0.00858975815998875,0.00862240058108021,0.00865316048336595,0.00868219454056351,0.00870964267229901,0.008735630205436,0.00876026971210919,0.008783662578983,0.00880590035220408,0.00882706589427862,0.00884723438261403,0.00886647417431874,0.0088848475575336,0.00890241140620063
-139.583333333333,-0.00894278915891711,-0.00892516095080964,-0.00890672021669481,-0.00888740987001846,-0.00886716738944848,-0.00884592416161922,-0.0088236047268726,-0.00880012591106727,-0.008775395823168,-0.00874931269381385,-0.00872176352507914,-0.00869262251499769,-0.00866174921224072,-0.00862898634614773,-0.0085941572643371,-0.00855706289369884,-0.00851747811964643,-0.00847514745144906,-0.00842977980678583,-0.00838104220327907,-0.00832855208550676,-0.00827186793796741,-0.00821047773061956,-0.00814378460531984,-0.00807108902500531,-0.00799156635512155,-0.00790423850264155,-0.00780793776654143,-0.00770126040409913,-0.00758250652228654,-0.00744960167184416,-0.00729999384423863,-0.00713051734290815,-0.00693721219644949,-0.00671508469601889,-0.00645779250593748,-0.006157240390678,-0.00580309009898272,-0.00538224549049815,-0.00487852749585294,-0.00427310594106523,-0.003546921115543,-0.00268720378823417,-0.00170092627759288,-0.000654017305656396,0.000654017305656396,0.00170092627759288,0.00268720378823417,0.003546921115543,0.00427310594106523,0.00487852749585294,0.00538224549049815,0.00580309009898272,0.006157240390678,0.00645779250593748,0.00671508469601889,0.00693721219644949,0.00713051734290815,0.00729999384423863,0.00744960167184416,0.00758250652228298,0.00770126040409913,0.0078079377665432,0.00790423850264155,0.00799156635512155,0.00807108902500531,0.00814378460531984,0.00821047773062134,0.00827186793796741,0.00832855208550498,0.00838104220327907,0.00842977980678761,0.00847514745144906,0.00851747811964643,0.00855706289369884,0.0085941572643371,0.00862898634614773,0.00866174921224072,0.00869262251499592,0.00872176352508092,0.00874931269381385,0.008775395823168,0.00880012591106727,0.0088236047268726,0.00884592416162278,0.00886716738945026,0.00888740987001668,0.00890672021669658,0.00892516095080964,0.00894278915891711
-138.583333333333,-0.00898316691163714,-0.0089654743440839,-0.00894696625907621,-0.00892758535742111,-0.00890726888461835,-0.0088859479710397,-0.00886354687476221,-0.00883998211002535,-0.00881516144090178,-0.00878898271532513,-0.00876133250959121,-0.00873208454662766,-0.00870109784340123,-0.00866821453230671,-0.00863325728852971,-0.00859602627879852,-0.0085562955259828,-0.0085138085567209,-0.00846827316452448,-0.00841935507512837,-0.00836667024136339,-0.0083097754163326,-0.00824815654946498,-0.00818121441078645,-0.00810824666143795,-0.0080284253346985,-0.00794076834567115,-0.0078441031734453,-0.00773702020623901,-0.00761781233903491,-0.00748439617316166,-0.00733420847778277,-0.00716406932689218,-0.006970000496759,-0.00674698459078726,-0.00648864818730388,-0.00618685487449966,-0.00583121157829147,-0.00540854940794944,-0.00490259464453935,-0.00429440023968475,-0.00356477875993555,-0.00270086015749094,-0.00170962536636132,-0.000657328250326827,0.000657328250326827,0.00170962536636132,0.00270086015749094,0.00356477875993555,0.00429440023968475,0.00490259464453935,0.00540854940794944,0.00583121157829147,0.00618685487449966,0.00648864818730388,0.00674698459078726,0.006970000496759,0.00716406932689218,0.00733420847778277,0.00748439617316166,0.00761781233903491,0.00773702020624079,0.00784410317344708,0.00794076834567292,0.0080284253346985,0.00810824666143972,0.00818121441079001,0.00824815654946853,0.0083097754163326,0.00836667024136339,0.00841935507512837,0.00846827316452448,0.0085138085567209,0.0085562955259828,0.00859602627879852,0.00863325728852971,0.00866821453230671,0.00870109784340123,0.00873208454662766,0.00876133250959121,0.00878898271532513,0.00881516144090178,0.00883998211002535,0.00886354687476221,0.00888594797104147,0.00890726888462012,0.00892758535741933,0.00894696625907798,0.0089654743440839,0.00898316691163714
-137.583333333333,-0.0090235446643554,-0.00900578773735994,-0.00898721230145227,-0.00896776084482553,-0.00894737037978643,-0.0089259717804584,-0.00890348902265181,-0.00887983830898342,-0.00885492705863378,-0.00882865273683997,-0.00880090149410506,-0.0087715465782594,-0.00874044647456529,-0.00870744271846924,-0.00867235731272231,-0.00863498966389997,-0.00859511293231741,-0.00855246966199275,-0.00850676652226312,-0.00845766794698122,-0.00840478839721293,-0.00834768289469601,-0.0082858353683104,-0.00821864421625129,-0.00814540429786526,-0.008065284314279,-0.00797729818870074,-0.00788026858034385,-0.00777278000837534,-0.00765311815578329,-0.00751919067447204,-0.0073684231113269,-0.00719762131086732,-0.0070027887970614,-0.00677888448555564,-0.00651950386867739,-0.00621646935830888,-0.00585933305759667,-0.00543485332539895,-0.00492666179323464,-0.00431569453831671,-0.00358263640432632,-0.00271451652675481,-0.00171832445513687,-0.000660639195006141,0.000660639195006141,0.00171832445513687,0.00271451652675481,0.00358263640432632,0.00431569453831671,0.00492666179323464,0.00543485332539895,0.00585933305759667,0.00621646935830888,0.00651950386867739,0.00677888448555564,0.0070027887970614,0.00719762131086732,0.0073684231113269,0.00751919067447204,0.00765311815578329,0.00777278000837889,0.00788026858034563,0.00797729818870252,0.008065284314279,0.00814540429786526,0.00821864421625307,0.00828583536831218,0.00834768289469601,0.00840478839721648,0.00845766794698299,0.00850676652226312,0.00855246966199275,0.00859511293231741,0.00863498966390175,0.00867235731272231,0.00870744271846924,0.00874044647456529,0.0087715465782594,0.00880090149410506,0.00882865273683997,0.00885492705863378,0.00887983830898342,0.00890348902265181,0.00892597178046017,0.00894737037978821,0.00896776084482198,0.00898721230145583,0.00900578773735994,0.0090235446643554
-136.583333333333,-0.00906406319483288,-0.0090462450270099,-0.0090276054972076,-0.00900808689017829,-0.00898762599506675,-0.00896615344063001,-0.00894359293231695,-0.00891986037411918,-0.00889486285456087,-0.00886849747179852,-0.00884064996766831,-0.00881119313376999,-0.00877998494442878,-0.00874686636107391,-0.00871165873934743,-0.00867416075370997,-0.00863414473298363,-0.00859135227300811,-0.00854548895720697,-0.00849621797001276,-0.00844315232789938,-0.0083858453735246,-0.00832377907316761,-0.00825634951710441,-0.00818284883300713,-0.00810244246611624,-0.00801414042955706,-0.0079167606484436,-0.00780888185958162,-0.0076887826159151,-0.00755436168721602,-0.00740303343378912,-0.00723158944652447,-0.00703601486593541,-0.00681124460434468,-0.00655084244178639,-0.00624658847476667,-0.00588797801751539,-0.00546169342565506,-0.00495126654789324,-0.00433750902310059,-0.00360096805725796,-0.00272856165725521,-0.00172728252698207,-0.000664041866262011,0.000664041866262011,0.00172728252698207,0.00272856165725521,0.00360096805725796,0.00433750902310059,0.00495126654789324,0.00546169342565506,0.00588797801751539,0.00624658847476667,0.00655084244178639,0.00681124460434468,0.00703601486593541,0.00723158944652447,0.00740303343378912,0.00755436168721602,0.00768878261591688,0.00780888185958339,0.0079167606484436,0.00801414042955706,0.00810244246611624,0.00818284883300713,0.00825634951710619,0.00832377907317117,0.0083858453735246,0.00844315232789938,0.00849621797001454,0.00854548895720697,0.00859135227300811,0.00863414473298185,0.00867416075371175,0.00871165873934743,0.00874686636107391,0.00877998494442878,0.00881119313376821,0.00884064996766831,0.00886849747179852,0.00889486285456087,0.00891986037411918,0.00894359293231695,0.00896615344063179,0.00898762599506853,0.00900808689017651,0.00902760549720938,0.0090462450270099,0.00906406319483288
-135.583333333333,-0.00910459927470342,-0.00908672025481927,-0.00906801703713711,-0.00904843170412484,-0.00902790082299987,-0.0090063547785153,-0.00898371700724354,-0.00895990311617467,-0.00893481986494749,-0.00890836398657591,-0.00888042081638218,-0.00885086269207491,-0.00881954707963573,-0.00878631436932942,-0.00875098527285445,-0.00871335773604187,-0.00867320326010024,-0.00863026249698784,-0.0085842399489735,-0.00853479755637032,-0.00848154689693636,-0.00842403964077576,-0.00836175579878251,-0.00829408916127861,-0.00822032913301207,-0.00813963791284245,-0.00805102161400129,-0.00795329343820228,-0.00784502635071505,-0.00772449178462331,-0.00758957963596707,-0.00743769308292741,-0.00726560945974519,-0.00706929550715074,-0.00684366209476295,-0.00658224121231399,-0.00627677049885023,-0.00591668823465774,-0.00548860036660237,-0.00497593832063181,-0.00435938835443217,-0.00361935880020958,-0.00274265525080963,-0.00173627288372558,-0.000667455972193309,0.000667455972193309,0.00173627288372558,0.00274265525080963,0.00361935880020958,0.00435938835443217,0.00497593832063181,0.00548860036660237,0.00591668823465774,0.00627677049885023,0.00658224121231399,0.00684366209476295,0.00706929550715074,0.00726560945974519,0.00743769308292741,0.00758957963596707,0.00772449178462331,0.00784502635071682,0.00795329343820228,0.00805102161400306,0.00813963791284245,0.00822032913301385,0.00829408916127861,0.00836175579878606,0.00842403964077576,0.00848154689693459,0.0085347975563721,0.0085842399489735,0.00863026249698784,0.00867320326010024,0.00871335773604187,0.00875098527285445,0.00878631436932942,0.00881954707963573,0.00885086269207491,0.00888042081638218,0.00890836398657591,0.00893481986494749,0.00895990311617467,0.00898371700724354,0.00900635477851708,0.00902790082299987,0.00904843170412128,0.00906801703713889,0.00908672025481927,0.00910459927470342
-134.583333333333,-0.00914513535457218,-0.00912719548262864,-0.00910842857706839,-0.00908877651807138,-0.00906817565093121,-0.00904655611640237,-0.00902384108217191,-0.00899994585823194,-0.0089747768753341,-0.00894823050135329,-0.00892019166509783,-0.00889053225037806,-0.00885910921484445,-0.00882576237758492,-0.00879031180636147,-0.008752554718372,-0.00871226178721507,-0.00866917272096579,-0.00862299094074181,-0.00857337714272965,-0.00851994146597335,-0.00846223390802692,-0.00839973252440096,-0.0083318288054528,-0.00825780943302057,-0.00817683335956509,-0.00808790279844729,-0.00798982622796984,-0.00788117084184314,-0.0077602009533333,-0.00762479758471457,-0.00747235273206392,-0.00729962947298368,-0.00710257614836962,-0.00687607958518655,-0.00661363998283448,-0.00630695252294089,-0.00594539845180897,-0.00551550730753902,-0.00500061009337927,-0.00438126768575842,-0.00363774954316298,-0.00275674884438892,-0.00174526324047264,-0.000670870078121055,0.000670870078121055,0.00174526324047264,0.00275674884438892,0.00363774954316298,0.00438126768575842,0.00500061009337927,0.00551550730753902,0.00594539845180897,0.00630695252294089,0.00661363998283448,0.00687607958518655,0.00710257614836962,0.00729962947298368,0.00747235273206392,0.00762479758471457,0.00776020095333152,0.0078811708418467,0.00798982622797162,0.00808790279844729,0.00817683335956509,0.00825780943302057,0.0083318288054528,0.00839973252440096,0.00846223390802692,0.00851994146597512,0.00857337714272965,0.00862299094074181,0.00866917272096579,0.00871226178721329,0.008752554718372,0.00879031180636147,0.00882576237758492,0.00885910921484445,0.00889053225037628,0.00892019166509783,0.00894823050135329,0.0089747768753341,0.00899994585823194,0.00902384108217369,0.00904655611640237,0.00906817565093299,0.00908877651806961,0.00910842857707017,0.00912719548262864,0.00914513535457218
-133.583333333333,-0.00918567143444093,-0.00916767071044156,-0.00914884011700146,-0.00912912133201793,-0.00910845047886433,-0.00908675745428766,-0.00906396515709851,-0.00903998860028743,-0.00901473388571894,-0.00898809701613068,-0.00895996251381348,-0.00893020180868298,-0.00889867135004963,-0.00886521038583865,-0.00882963833986672,-0.00879175170070212,-0.0087513203143299,-0.00870808294494374,-0.00866174193250302,-0.00861195672908899,-0.00855833603501033,-0.00850042817527807,-0.00843770925001408,-0.00836956844962877,-0.00829528973302729,-0.00821402880629307,-0.00812478398289151,-0.00802635901773208,-0.00791731533297479,-0.00779591012203973,-0.00766001553346207,-0.00750701238120222,-0.00733364948621507,-0.0071358567895885,-0.0069084970756137,-0.00664503875336564,-0.00633713454702622,-0.00597410866895309,-0.00554241424848101,-0.00502528186612494,-0.00440314701709354,-0.00365614028611283,-0.00277084243793979,-0.00175425359722858,-0.000674284184016827,0.000674284184016827,0.00175425359722858,0.00277084243793979,0.00365614028611283,0.00440314701709354,0.00502528186612494,0.00554241424848101,0.00597410866895309,0.00633713454702622,0.00664503875336564,0.0069084970756137,0.0071358567895885,0.00733364948621507,0.00750701238120222,0.00766001553346207,0.00779591012203795,0.00791731533297657,0.00802635901773385,0.00812478398289329,0.00821402880629307,0.00829528973302729,0.00836956844962877,0.00843770925001763,0.00850042817527807,0.00855833603501033,0.00861195672908899,0.0086617419325048,0.00870808294494374,0.0087513203143299,0.00879175170070212,0.00882963833986672,0.00886521038583865,0.00889867135004963,0.00893020180868298,0.00895996251381348,0.00898809701613068,0.00901473388571894,0.00903998860028743,0.00906396515709851,0.00908675745428944,0.00910845047886433,0.00912912133201438,0.00914884011700146,0.00916767071044156,0.00918567143444093
-132.583333333333,-0.00922620751430969,-0.00920814593825092,-0.00918925165692919,-0.0091694661459627,-0.00914872530679567,-0.00912695879217118,-0.00910408923202866,-0.00908003134234292,-0.00905469089610733,-0.00902796353090984,-0.00899973336252557,-0.0089698713669879,-0.00893823348525302,-0.00890465839409416,-0.00886896487337197,-0.00883094868303047,-0.00879037884144473,-0.00874699316892347,-0.00870049292427133,-0.00865053631544654,-0.00859673060404376,-0.00853862244253101,-0.00847568597562898,-0.00840730809380297,-0.00833277003303223,-0.00825122425301572,-0.00816166516733929,-0.00806289180749964,-0.00795345982410289,-0.00783161929074438,-0.00769523348221313,-0.00754167203034584,-0.00736766949944112,-0.00716913743080738,-0.00694091456603729,-0.00667643752387903,-0.00636731657111511,-0.00600281888609722,-0.00556932118942655,-0.00504995363887062,-0.00442502634841269,-0.00367453102907511,-0.00278493603149776,-0.00176324395397209,-0.000677698289949902,0.000677698289949902,0.00176324395397209,0.00278493603149776,0.00367453102907511,0.00442502634841269,0.00504995363887062,0.00556932118942655,0.00600281888609722,0.00636731657111511,0.00667643752387903,0.00694091456603729,0.00716913743080738,0.00736766949944112,0.00754167203034584,0.00769523348221313,0.00783161929074438,0.00795345982410289,0.00806289180749964,0.00816166516733929,0.00825122425301572,0.00833277003303223,0.00840730809380297,0.00847568597563253,0.00853862244253101,0.00859673060404376,0.00865053631544477,0.00870049292427133,0.00874699316892347,0.00879037884144473,0.00883094868303225,0.00886896487337197,0.00890465839409416,0.00893823348525302,0.0089698713669879,0.00899973336252735,0.00902796353090984,0.00905469089610733,0.00908003134234114,0.00910408923202866,0.00912695879217473,0.00914872530679389,0.0091694661459627,0.00918925165693096,0.00920814593825092,0.00922620751430969
-131.583333333333,-0.00926674359418023,-0.00924862116605851,-0.00922966319686047,-0.00920981095990925,-0.00918900013472701,-0.00916716013006003,-0.00914421330695525,-0.00912007408439841,-0.00909464790649217,-0.00906783004568545,-0.00903950421124122,-0.00900954092529105,-0.00897779562046175,-0.00894410640234966,-0.00890829140687721,-0.00887014566536237,-0.00882943736855957,-0.00878590339290142,-0.00873924391603431,-0.00868911590180588,-0.00863512517307718,-0.00857681670978216,-0.00851366270124565,-0.00844504773797716,-0.00837025033303718,-0.00828841969974548,-0.0081985463517853,-0.0080994245972601,-0.00798960431523277,-0.00786732845945437,-0.00773045143096063,-0.00757633167948235,-0.00740168951267073,-0.00720241807202626,-0.00697333205646444,-0.00670783629439953,-0.00639749859520578,-0.00603152910324312,-0.00559622813036498,-0.00507462541161985,-0.00444690567974604,-0.00369292177202318,-0.00279902962506817,-0.00177223431070495,-0.000681112395875871,0.000681112395875871,0.00177223431070495,0.00279902962506817,0.00369292177202318,0.00444690567974604,0.00507462541161985,0.00559622813036498,0.00603152910324312,0.00639749859520578,0.00670783629439953,0.00697333205646444,0.00720241807202626,0.00740168951267073,0.00757633167948235,0.00773045143096063,0.00786732845945437,0.00798960431523454,0.00809942459726187,0.0081985463517853,0.00828841969974548,0.00837025033303895,0.00844504773797894,0.0085136627012492,0.00857681670978216,0.00863512517307896,0.00868911590180588,0.00873924391603431,0.00878590339290142,0.00882943736855957,0.00887014566536237,0.00890829140687721,0.00894410640234966,0.00897779562046175,0.00900954092529105,0.009039504211243,0.00906783004568545,0.00909464790649217,0.00912007408439841,0.00914421330695525,0.0091671601300618,0.00918900013472701,0.00920981095990747,0.00922966319686225,0.00924862116605851,0.00926674359418023
-130.583333333333,-0.00930727967404898,-0.00928909639386966,-0.00927007473678998,-0.00925015577385579,-0.00922927496265835,-0.00920736146794532,-0.00918433738188362,-0.0091601168264539,-0.00913460491687701,-0.00910769656046462,-0.00907927505995509,-0.00904921048359775,-0.00901735775566692,-0.00898355441060517,-0.00894761794038423,-0.00890934264769427,-0.0088684958956744,-0.00882481361687759,-0.00877799490780262,-0.00872769548816521,-0.00867351974211594,-0.00861501097703155,-0.00855163942686055,-0.00848278738215136,-0.0084077306330439,-0.00832561514647345,-0.00823542753622775,-0.00813595738702411,-0.00802574880636087,-0.00790303762816258,-0.00776566937971168,-0.00761099132861887,-0.00743570952589856,-0.00723569871323804,-0.00700574954688449,-0.00673923506492358,-0.00642768061929999,-0.00606023932038724,-0.00562313507130696,-0.0050992971843673,-0.00446878501107406,-0.00371131251497303,-0.00281312321862615,-0.00178122466746267,-0.00068452650178763,0.00068452650178763,0.00178122466746267,0.00281312321862615,0.00371131251497303,0.00446878501107406,0.0050992971843673,0.00562313507130696,0.00606023932038724,0.00642768061929999,0.00673923506492358,0.00700574954688449,0.00723569871323804,0.00743570952589856,0.00761099132861887,0.00776566937971168,0.0079030376281608,0.00802574880636264,0.00813595738702411,0.0082354275362313,0.00832561514647345,0.0084077306330439,0.00848278738215136,0.0085516394268641,0.00861501097703155,0.00867351974211772,0.00872769548816343,0.00877799490780085,0.00882481361687759,0.0088684958956744,0.00890934264769427,0.00894761794038423,0.00898355441060517,0.00901735775566692,0.00904921048359775,0.00907927505995509,0.00910769656046462,0.00913460491687701,0.0091601168264539,0.00918433738188362,0.00920736146794709,0.00922927496265835,0.00925015577385402,0.00927007473679176,0.00928909639386966,0.00930727967404898
-129.583333333333,-0.00934781575391952,-0.00932957162167902,-0.00931048627672126,-0.00929050058780412,-0.00926954979059147,-0.00924756280582884,-0.00922446145681022,-0.00920015956850939,-0.0091745619272654,-0.00914756307524378,-0.00911904590866897,-0.00908888004190267,-0.00905691989087387,-0.00902300241885889,-0.00898694447389126,-0.0089485396300244,-0.00890755442278923,-0.00886372384085554,-0.00881674589956738,-0.00876627507452099,-0.00871191431115115,-0.00865320524428448,-0.00858961615247722,-0.00852052702632378,-0.00844521093305062,-0.0083628105931961,-0.00827230872067375,-0.00817249017678634,-0.00806189329749074,-0.00793874679686724,-0.00780088732846096,-0.00764565097775893,-0.00746972953912994,-0.00726897935445869,-0.00703816703730809,-0.00677063383544407,-0.00645786264338,-0.00608894953753314,-0.00565004201224362,-0.00512396895710054,-0.00449066434240386,-0.00372970325791577,-0.002827216812193,-0.0017902150242044,-0.000687940607706494,0.000687940607706494,0.0017902150242044,0.002827216812193,0.00372970325791577,0.00449066434240386,0.00512396895710054,0.00565004201224362,0.00608894953753314,0.00645786264338,0.00677063383544407,0.00703816703730809,0.00726897935445869,0.00746972953912994,0.00764565097775893,0.00780088732846096,0.00793874679686901,0.00806189329749252,0.00817249017678634,0.00827230872067375,0.0083628105931961,0.00844521093305062,0.00852052702632733,0.008589616152479,0.00865320524428448,0.00871191431115115,0.00876627507452099,0.00881674589956738,0.00886372384085554,0.00890755442278923,0.0089485396300244,0.00898694447389126,0.00902300241885889,0.00905691989087387,0.00908888004190089,0.00911904590866897,0.00914756307524378,0.0091745619272654,0.00920015956850939,0.00922446145681022,0.00924756280583061,0.00926954979058969,0.00929050058780234,0.00931048627672304,0.00932957162167902,0.00934781575391952
