160.062 56.254 14.0930916147 -15.7493589674 2.2 2.2 0.001 MAYS
157.536 53.325 8.21749910539 -10.2143294624 2.4 2.5 -0.011 MALI
88.936 26.965 42.1269236234 33.134032234 1.1 0.7 0.0 JITI
88.791 27.01 40.0762331085 32.7557136463 1.7 1.4 0.0 SAMS
88.753 26.881 43.6599574771 36.443949915 1.0 0.6 0.0 PMSM
88.738 26.751 43.938454739 37.5188282097 1.1 0.8 0.0 BRDH
88.702 27.024 36.6534810835 32.3979258554 1.4 0.9 0.0 AMBK
88.569 26.889 34.2016686133 36.2585498547 1.5 1.1 0.0 BGKT
88.35 26.711 35.807611212 35.4476726849 1.9 1.5 0.0 NBUV
88.185 26.883 35.1587125942 37.0684520077 1.4 1.0 0.0 MIRK
143.362 38.888 -29.6185101781 -2.46542717919 2.0 1.0 0.0 KAMN
143.263 38.636 -22.6651232298 -16.4334058472 12.0 5.0 0.0 KAMS
142.917 38.081 -31.742448527 0.675454429825 4.0 5.0 0.0 MYGI
142.433 38.149 -32.6172859704 -14.1693123444 2.0 4.0 0.0 MYGW
142.081 37.166 -13.8220577133 -20.056812597 7.0 7.0 0.0 FUKU
298.803 10.471 10.8744471599 14.885489287 3.4 2.0 0.0 1401
298.755 10.708 10.4398291178 14.0776700351 3.1 0.5 0.0 0012
298.713 10.649 11.7463592931 13.170095517 3.0 0.2 0.0 0019
298.368 10.715 11.7219704033 13.1127750965 3.1 0.3 0.0 0033
298.667 10.393 9.38003689262 15.0630562778 3.4 2.4 0.0 1400
298.884 10.478 9.87728385359 15.3996071389 3.7 2.2 0.0 0064
298.844 10.413 0.985427806903 12.392726616 3.7 2.6 0.0 1072
299.002 10.334 0.502921341336 13.3195899837 4.8 4.0 0.0 1402
298.692 10.792 8.82594916914 13.9673143254 3.1 0.9 0.0 0072
298.716 10.526 10.5633524472 15.7712074461 3.3 2.1 0.0 0099
298.342 10.098 -4.5814555894 14.4082243048 1.23 1.11 0.0 LFAB
298.487 10.669 12.0332568093 12.9325677791 3.1 0.4 0.0 0210
298.659 10.083 -2.47617382594 13.9620949141 4.5 5.0 0.0 0400
298.691 10.68 11.8410165022 12.9669438934 3.0 0.2 0.0 0008
298.461 10.697 11.8288602366 13.1279885026 3.1 0.3 0.0 1267
138.134 34.082 -12.7956143153 -3.39744015996 1.581 0.707 0.02 TOK1
137.595 33.877 -23.7024810602 0.71420709996 1.643 1.183 0.06 TOK2
136.996 33.67 7.39702974748 -1.1590391793 2.302 2.28 -0.11 KUM1
136.342 33.333 3.50644098665 1.98250947007 1.378 1.414 0.06 KUM3
135.572 33.161 -11.3723569525 -0.850970247232 1.449 1.817 0.03 SIOW
134.815 32.872 -1.25400305329 -8.68206599968 1.517 1.342 -0.01 MRT2
93.05 13.63 37.0020590181 30.7960791148 19.4 13.2 0.0 EAST
92.98 12.04 31.2694376394 27.7005039959 24.6 13.4 0.0 GOVI
92.72 11.64 34.3360249968 32.4216070595 2.4 1.3 0.0 PORT
331.791 38.678 9.120299299 18.8314563847 0.28 0.16 0.0 SJ02
331.833 38.68 9.94121444016 18.6935511052 0.36 0.25 0.0 SJ03
331.839 38.656 9.90272363356 18.8041366629 0.36 0.25 0.0 SJ04
331.847 38.701 9.92154460825 18.8249176388 0.35 0.24 0.0 SJ05
331.888 38.637 9.39422075078 18.9264243022 0.35 0.24 0.0 SJ07
331.896 38.682 9.36404100887 18.4262069016 0.35 0.24 0.0 SJ08
331.943 38.643 8.73652130904 18.1393100169 0.35 0.24 0.0 SJ09
331.949 38.68 9.43609849256 19.0398983054 0.36 0.26 0.0 SJ10
331.976 38.602 8.94794243341 18.2900474416 0.35 0.24 0.0 SJ11
332.002 38.642 8.68878767346 18.1516013018 0.35 0.24 0.0 SJ12
332.041 38.616 8.38034697302 17.4039373099 0.35 0.25 0.0 SJ13
332.067 38.598 8.8613498939 18.2044981224 0.35 0.23 0.0 SJ14
332.112 38.575 8.37425622762 18.0164368546 0.35 0.24 0.0 SJ15
332.146 38.558 9.03617776619 18.3287960668 0.35 0.24 0.0 SJ16
332.207 38.549 8.93871943907 17.841334738 0.35 0.24 0.0 SJ17
44.291 43.12 26.1483338867 15.2622422367 0.18 0.2 0.0 ARDN
43.046 44.678 25.8183947048 16.1061646094 0.1 0.11 0.0 VLKZ
42.827 44.296 26.0081641369 14.9665367374 0.1 0.12 0.0 LATZ
44.119 42.596 25.2915109372 16.3401560943 0.93 1.16 0.0 ROOK
44.094 42.533 25.7279645976 16.1509477825 1.3 1.4 0.0 DZMG
44.004 42.425 24.8670237469 17.6251530066 1.13 1.27 0.0 MZGM
43.944 42.406 27.014358175 14.8575841858 1.55 1.82 0.0 HVCE
43.937 42.315 25.3884453459 17.1287157941 1.15 1.25 0.0 KEHV
43.897 42.205 28.140871152 16.7193168544 0.83 1.02 0.0 HETG
44.461 42.742 25.0238692386 15.8352606785 0.79 0.95 0.0 KRMD
24.21 41.132 23.2048172228 13.6607400597 0.54 1.02 0.0 017A
25.524 40.474 21.1339853737 15.9944330423 0.69 0.96 0.0 018B
25.745 40.855 21.9889943909 15.9888150254 0.69 0.96 0.0 019A
26.389 41.27 22.6453119446 15.9749378768 0.69 0.96 0.0 020A
26.332 41.633 22.6164594579 15.9761385137 0.69 0.96 0.0 021A
26.022 41.233 22.4558961262 15.8622880197 0.66 0.87 0.0 022A
22.603 40.673 23.7701075713 10.6017159341 0.51 0.66 0.0 031A
23.01 40.414 22.1002681353 8.75400944923 0.57 0.57 0.0 032A
23.131 40.755 23.5284013797 11.6717045186 0.51 0.63 0.0 033A
24.612 40.777 23.261435765 13.9525996895 0.54 0.63 0.0 036A
23.905 40.872 23.3999291779 13.3467954999 0.54 0.69 0.0 037A
22.802 41.165 23.7881065973 11.5864521861 0.51 0.72 0.0 041A
24.902 41.092 22.6963781333 15.0270667269 0.6 0.93 0.0 065A
22.535 40.323 23.9749271677 10.9524851084 0.72 0.87 0.0 067A
25.289 41.09 22.4255097985 14.1481063782 0.69 0.84 0.0 069A
23.462 41.073 23.2064937614 13.1454711504 0.54 0.78 0.0 070A
23.396 40.133 22.7989814156 9.63667825889 0.57 0.69 0.0 074A
23.757 40.53 24.491420381 13.8796252411 0.54 0.93 0.0 075A
23.944 40.039 21.6517426441 7.35642779445 0.66 0.78 0.0 076A
25.201 39.908 8.03575268691 5.21096803903 0.6 0.63 0.0 089A
246.343 29.206 -40.5353098466 13.6713931491 1.1 0.9 0.0 BGUA
245.084 27.725 -50.4905055548 21.6970117249 2.1 1.5 0.0 BTAP
246.426 29.481 -20.2850614533 -4.45733524359 1.7 1.5 0.0 IAG1
246.191 29.038 -47.8042499815 21.1233884527 1.5 1.8 0.0 LSEC
245.153 27.62 -51.8675438169 20.2750026202 2.3 1.8 0.0 PCLY
245.96 29.075 -47.7109107521 18.9009276007 1.4 1.2 0.0 VIEJ
246.247 29.098 -44.8435365943 15.2046771602 1.4 1.0 0.0 VLSE
246.277 29.202 -42.5498402754 14.8939527934 1.5 1.2 0.0 YUBA
296.251 10.511 8.5641003424 13.6016833383 0.2 0.2 0.0 ARI0
