tvals,u1_1,u1_2,u1_3,u1_4,u1_5,u1_6,u1_7,u1_8,u1_9,u1_10,u1_11,u1_12,u1_13,u1_14,u1_15,u1_16,u1_17,u1_18,u1_19,u1_20,u1_21,u1_22,u1_23,u1_24,u1_25,u1_26,u1_27,u1_28,u1_29,u1_30,u1_31,u1_32,u1_33,u1_34,u1_35,u1_36,u1_37,u1_38,u1_39,u1_40,u1_41,u1_42,u1_43,u1_44,u1_45,u1_46,u1_47,u1_48,u1_49,u1_50,u1_51,u1_52,u1_53,u1_54,u1_55,u1_56,u1_57,u1_58,u1_59,u1_60
-377.166666666667,-0.0136454789182396,-0.013591844482197,-0.0135344363827343,-0.0134728469490693,-0.0134066084342921,-0.0133351817048126,-0.0132579423224879,-0.013174163305874,-0.0130829936310297,-0.0129834312252619,-0.0128742887872013,-0.0127541501883748,-0.0126213144105547,-0.0124737228595215,-0.0123088643440159,-0.0121236498515502,-0.0119142462828306,-0.0116758543104867,-0.0114024104163484,-0.0110861873565611,-0.0107172628038059,-0.0102828291094221,-0.00976634607842986,-0.00914664165101708,-0.00839736737414132,-0.00748803156827993,-0.00638994655099889,-0.00509589896805096,-0.00367761983166126,-0.00239261649050704,0.00239261649050704,0.00367761983166126,0.00509589896805096,0.00638994655099889,0.00748803156827993,0.00839736737414132,0.00914664165101708,0.00976634607842986,0.0102828291094221,0.0107172628038059,0.0110861873565611,0.0114024104163493,0.0116758543104876,0.0119142462828314,0.0121236498515493,0.012308864344015,0.0124737228595215,0.0126213144105547,0.0127541501883739,0.0128742887872013,0.0129834312252601,0.0130829936310297,0.013174163305874,0.0132579423224879,0.0133351817048126,0.0134066084342921,0.0134728469490693,0.0135344363827343,0.013591844482197,0.0136454789182396
-376.166666666667,-0.0136842790098504,-0.0136304934079634,-0.0135729235088862,-0.0135111604933984,-0.0134447352969822,-0.0133731072674408,-0.0132956502078621,-0.0132116350893661,-0.0131202084914408,-0.0130203655197398,-0.0129109155300586,-0.0127904384073743,-0.0126572283456943,-0.012509220957706,-0.012343897987054,-0.0121581617329811,-0.0119481683189306,-0.0117091049297207,-0.0114348910165907,-0.011117777649277,-0.010747814683862,-0.010312158622563,-0.00979422308443212,-0.00917277712257292,-0.00842139952956167,-0.00750951576760261,-0.00640836406613321,-0.00511072667807433,-0.00368857207947748,-0.00240002355721192,0.00240002355721192,0.00368857207947748,0.00511072667807433,0.00640836406613321,0.00750951576760261,0.00842139952956167,0.00917277712257292,0.00979422308443212,0.010312158622563,0.010747814683862,0.011117777649277,0.0114348910165907,0.0117091049297215,0.0119481683189306,0.0121581617329802,0.012343897987054,0.012509220957706,0.0126572283456943,0.0127904384073734,0.0129109155300586,0.0130203655197398,0.0131202084914408,0.0132116350893661,0.0132956502078621,0.0133731072674408,0.0134447352969813,0.0135111604933984,0.0135729235088862,0.0136304934079634,0.0136842790098504
-375.166666666667,-0.0137230791014602,-0.0136691423337316,-0.0136114106350389,-0.0135494740377275,-0.0134828621596714,-0.0134110328300689,-0.0133333580932353,-0.0132491068728582,-0.0131574233518537,-0.0130572998142187,-0.0129475422729151,-0.0128267266263737,-0.0126931422808347,-0.0125447190558914,-0.0123789316300913,-0.0121926736144102,-0.0119820903550298,-0.0117423555489546,-0.011467371616833,-0.0111493679419938,-0.0107783665639172,-0.0103414881357029,-0.00982210009043438,-0.00919891259413053,-0.0084454316849838,-0.0075309999669253,-0.00642678158126841,-0.0051255543880977,-0.00369952432729548,-0.00240743062391768,0.00240743062391768,0.00369952432729548,0.0051255543880977,0.00642678158126841,0.0075309999669253,0.0084454316849838,0.00919891259413053,0.00982210009043438,0.0103414881357029,0.0107783665639172,0.0111493679419938,0.011467371616833,0.0117423555489555,0.0119820903550298,0.0121926736144093,0.0123789316300913,0.0125447190558914,0.0126931422808347,0.0128267266263729,0.0129475422729151,0.0130572998142178,0.0131574233518537,0.0132491068728582,0.0133333580932353,0.0134110328300689,0.0134828621596714,0.0135494740377267,0.0136114106350389,0.0136691423337316,0.0137230791014602
-374.166666666667,-0.01376187919307,-0.0137077912594981,-0.0136498977611916,-0.0135877875820567,-0.0135209890223607,-0.0134489583926971,-0.0133710659786086,-0.0132865786563494,-0.0131946382122656,-0.0130942341086966,-0.0129841690157724,-0.0128630148453741,-0.0127290562159752,-0.0125802171540759,-0.0124139652731294,-0.0122271854958402,-0.012016012391129,-0.0117756061681895,-0.0114998522170744,-0.0111809582347107,-0.0108089184439724,-0.0103708176488437,-0.00984997709643487,-0.00922504806568725,-0.00846946384040326,-0.00755248416624799,-0.00644519909640451,-0.00514038209812107,-0.0037104765751117,-0.00241483769061368,0.00241483769061368,0.0037104765751117,0.00514038209812107,0.00644519909640451,0.00755248416624799,0.00846946384040326,0.00922504806568725,0.00984997709643487,0.0103708176488437,0.0108089184439724,0.0111809582347107,0.0114998522170753,0.0117756061681904,0.0120160123911299,0.0122271854958393,0.0124139652731285,0.0125802171540759,0.0127290562159752,0.0128630148453732,0.0129841690157724,0.0130942341086957,0.0131946382122656,0.0132865786563494,0.0133710659786086,0.0134489583926971,0.0135209890223607,0.0135877875820558,0.0136498977611916,0.0137077912594981,0.01376187919307
-373.166666666667,-0.0138006792846808,-0.0137464401852663,-0.0136883848873444,-0.013626101126385,-0.0135591158850499,-0.0134868839553244,-0.013408773863981,-0.0133240504398415,-0.0132318530726776,-0.0131311684031754,-0.0130207957586297,-0.0128993030643727,-0.0127649701511157,-0.0126157152522621,-0.0124489989161667,-0.0122616973772702,-0.0120499344272291,-0.0118088567874226,-0.0115323328173167,-0.0112125485274266,-0.0108394703240275,-0.0104001471619828,-0.00987785410243625,-0.00925118353724219,-0.00849349599582272,-0.00757396836557067,-0.00646361661153882,-0.00515520980814443,-0.00372142882292792,-0.00242224475732211,0.00242224475732211,0.00372142882292792,0.00515520980814443,0.00646361661153882,0.00757396836557067,0.00849349599582272,0.00925118353724219,0.00987785410243625,0.0104001471619828,0.0108394703240275,0.0112125485274266,0.0115323328173176,0.0118088567874235,0.0120499344272282,0.0122616973772693,0.0124489989161667,0.0126157152522621,0.0127649701511166,0.0128993030643718,0.0130207957586297,0.0131311684031745,0.0132318530726776,0.0133240504398415,0.013408773863981,0.0134868839553244,0.0135591158850499,0.013626101126385,0.0136883848873444,0.0137464401852663,0.0138006792846808
-372.166666666667,-0.0138394793762915,-0.0137850891110327,-0.0137268720134962,-0.0136644146707141,-0.01359724274774,-0.0135248095179525,-0.0134464817493551,-0.0133615222233336,-0.0132690679330887,-0.0131681026976533,-0.0130574225014861,-0.0129355912833731,-0.012800884086257,-0.0126512133504466,-0.0124840325592048,-0.0122962092586993,-0.0120838564633283,-0.0118421074066566,-0.0115648134175599,-0.0112441388201425,-0.0108700222040836,-0.0104294766751227,-0.0099057311084394,-0.00927731900880069,-0.00851752815124396,-0.00759545256489336,-0.00648203412667492,-0.00517003751816691,-0.00373238107074325,-0.00242965182402433,0.00242965182402433,0.00373238107074325,0.00517003751816691,0.00648203412667492,0.00759545256489336,0.00851752815124396,0.00927731900880069,0.0099057311084394,0.0104294766751227,0.0108700222040836,0.0112441388201425,0.0115648134175599,0.0118421074066575,0.0120838564633283,0.0122962092586985,0.0124840325592048,0.0126512133504466,0.012800884086257,0.0129355912833713,0.0130574225014861,0.0131681026976525,0.0132690679330887,0.0133615222233336,0.0134464817493551,0.0135248095179525,0.01359724274774,0.0136644146707132,0.0137268720134971,0.0137850891110327,0.0138394793762915
-371.166666666667,-0.0138782794679013,-0.0138237380368009,-0.0137653591396489,-0.0137027282150424,-0.0136353696104292,-0.0135627350805807,-0.0134841896347284,-0.0133989940068249,-0.0133062827935015,-0.0132050369921322,-0.0130940492443434,-0.0129718795023726,-0.0128367980213966,-0.0126867114486311,-0.012519066202243,-0.0123307211401293,-0.0121177784994284,-0.0118753580258906,-0.0115972940178013,-0.0112757291128602,-0.0109005740841379,-0.0104588061882636,-0.00993360811444166,-0.0093034544803583,-0.0085415603066652,-0.00761693676421604,-0.00650045164181012,-0.00518486522818939,-0.00374333331855858,-0.00243705889072654,0.00243705889072654,0.00374333331855858,0.00518486522818939,0.00650045164181012,0.00761693676421604,0.0085415603066652,0.0093034544803583,0.00993360811444166,0.0104588061882636,0.0109005740841379,0.0112757291128602,0.0115972940178013,0.0118753580258915,0.0121177784994275,0.0123307211401293,0.0125190662022421,0.0126867114486311,0.0128367980213975,0.0129718795023717,0.0130940492443425,0.0132050369921313,0.0133062827935015,0.0133989940068249,0.0134841896347284,0.0135627350805807,0.0136353696104292,0.0137027282150424,0.0137653591396489,0.0138237380368009,0.0138782794679013
-370.166666666667,-0.013917079559512,-0.0138623869625674,-0.0138038462658017,-0.0137410417593706,-0.0136734964731193,-0.0136006606432089,-0.0135218975201017,-0.0134364657903161,-0.0133434976539126,-0.013241971286611,-0.0131306759871999,-0.013008167721372,-0.0128727119565379,-0.0127222095468156,-0.0125540998452811,-0.0123652330215593,-0.0121517005355276,-0.0119086086451246,-0.0116297746180445,-0.0113073194055762,-0.0109311259641931,-0.0104881357014044,-0.00996148512044304,-0.00932958995191502,-0.00856559246208644,-0.0076384209635405,-0.0065188691569471,-0.00519969293821276,-0.00375428556637925,-0.00244446595743497,0.00244446595743497,0.00375428556637925,0.00519969293821276,0.0065188691569471,0.0076384209635405,0.00856559246208644,0.00932958995191502,0.00996148512044304,0.0104881357014044,0.0109311259641931,0.0113073194055762,0.0116297746180445,0.0119086086451246,0.0121517005355276,0.0123652330215585,0.0125540998452802,0.0127222095468156,0.0128727119565379,0.0130081677213711,0.0131306759871999,0.0132419712866101,0.0133434976539126,0.0134364657903161,0.0135218975201017,0.0136006606432089,0.0136734964731193,0.0137410417593706,0.0138038462658017,0.0138623869625674,0.013917079559512
-369.166666666667,-0.0139558796511219,-0.0139010358883347,-0.0138423333919535,-0.0137793553036998,-0.0137116233358086,-0.0136385862058361,-0.013559605405475,-0.0134739375738082,-0.0133807125143246,-0.0132789055810889,-0.0131673027300563,-0.0130444559403724,-0.0129086258916784,-0.0127577076450009,-0.0125891334883192,-0.0123997449029902,-0.0121856225716277,-0.0119418592643585,-0.0116622552182868,-0.011338909698293,-0.0109616778442501,-0.0105174652145443,-0.00998936212644441,-0.00935572542347085,-0.00858962461750501,-0.00765990516286319,-0.00653728667208142,-0.00521452064823791,-0.0037652378141928,-0.00245187302413719,0.00245187302413719,0.0037652378141928,0.00521452064823791,0.00653728667208142,0.00765990516286319,0.00858962461750501,0.00935572542347085,0.00998936212644441,0.0105174652145443,0.0109616778442501,0.011338909698293,0.0116622552182868,0.0119418592643594,0.0121856225716286,0.0123997449029893,0.0125891334883184,0.0127577076450009,0.0129086258916784,0.0130444559403715,0.0131673027300563,0.013278905581088,0.0133807125143246,0.0134739375738082,0.013559605405475,0.0136385862058361,0.0137116233358086,0.0137793553036998,0.0138423333919544,0.0139010358883347,0.0139558796511219
-368.166666666667,-0.0139946797427326,-0.013939684814102,-0.0138808205181062,-0.0138176688480289,-0.0137497501984978,-0.0136765117684643,-0.0135973132908491,-0.0135114093573003,-0.0134179273747366,-0.0133158398755677,-0.0132039294729136,-0.013080744159371,-0.0129445398268189,-0.0127932057431854,-0.0126241671313565,-0.0124342567844193,-0.0122195446077278,-0.0119751098835934,-0.0116947358185282,-0.0113704999910098,-0.0109922297243052,-0.0105467947276843,-0.0100172391324467,-0.00938186089502846,-0.00861365677292536,-0.00768138936218588,-0.00655570418721663,-0.00522934835826039,-0.0037761900620108,-0.00245928009084295,0.00245928009084295,0.0037761900620108,0.00522934835826039,0.00655570418721663,0.00768138936218588,0.00861365677292536,0.00938186089502846,0.0100172391324467,0.0105467947276843,0.0109922297243052,0.0113704999910098,0.0116947358185291,0.0119751098835934,0.0122195446077278,0.0124342567844185,0.0126241671313565,0.0127932057431854,0.0129445398268189,0.0130807441593701,0.0132039294729145,0.0133158398755668,0.0134179273747366,0.0135114093573003,0.0135973132908491,0.0136765117684643,0.0137497501984978,0.0138176688480289,0.0138808205181062,0.013939684814102,0.0139946797427326
-367.166666666667,-0.0140334798343424,-0.0139783337398685,-0.013919307644259,-0.0138559823923572,-0.0137878770611879,-0.0137144373310933,-0.0136350211762224,-0.0135488811407916,-0.0134551422351485,-0.0133527741700457,-0.0132405562157709,-0.0131170323783705,-0.0129804537619593,-0.0128287038413708,-0.0126592007743946,-0.0124687686658485,-0.012253466643827,-0.0120083605028265,-0.0117272164187705,-0.0114020902837257,-0.0110227816043604,-0.0105761242408251,-0.0100451161384481,-0.00940799636658429,-0.00863768892834571,-0.00770287356150767,-0.00657412170235272,-0.00524417606828109,-0.00378714230982791,-0.0024666871575425,0.0024666871575425,0.00378714230982791,0.00524417606828109,0.00657412170235272,0.00770287356150767,0.00863768892834571,0.00940799636658429,0.0100451161384481,0.0105761242408251,0.0110227816043604,0.0114020902837257,0.0117272164187714,0.0120083605028274,0.012253466643827,0.0124687686658476,0.0126592007743938,0.0128287038413708,0.0129804537619593,0.0131170323783696,0.0132405562157709,0.0133527741700448,0.0134551422351485,0.0135488811407916,0.0136350211762224,0.0137144373310933,0.0137878770611879,0.0138559823923572,0.013919307644259,0.0139783337398685,0.0140334798343424
-366.166666666667,-0.0140722799259532,-0.0140169826656367,-0.0139577947704117,-0.0138942959366863,-0.0138260039238771,-0.0137523628937206,-0.0136727290615948,-0.0135863529242837,-0.0134923570955605,-0.0133897084645245,-0.0132771829586273,-0.0131533205973708,-0.0130163676970989,-0.0128642019395562,-0.0126942344174328,-0.0125032805472785,-0.0122873886799262,-0.0120416111220605,-0.0117596970190128,-0.0114336805764426,-0.0110533334844156,-0.010605453753965,-0.0100729931444494,-0.0094341318381419,-0.00866172108376606,-0.00772435776083302,-0.00659253921748792,-0.00525900377830801,-0.00379809455764502,-0.00247409422424827,0.00247409422424827,0.00379809455764502,0.00525900377830801,0.00659253921748792,0.00772435776083302,0.00866172108376606,0.0094341318381419,0.0100729931444494,0.010605453753965,0.0110533334844156,0.0114336805764426,0.0117596970190128,0.0120416111220614,0.0122873886799262,0.0125032805472776,0.0126942344174319,0.0128642019395562,0.0130163676970989,0.0131533205973691,0.0132771829586273,0.0133897084645236,0.0134923570955605,0.0135863529242837,0.0136727290615948,0.0137523628937206,0.0138260039238771,0.0138942959366863,0.0139577947704117,0.0140169826656367,0.0140722799259532
-365.166666666667,-0.0141110800175639,-0.0140556315914031,-0.0139962818965644,-0.0139326094810155,-0.0138641307865672,-0.0137902884563479,-0.0137104369469689,-0.0136238247077758,-0.0135295719559716,-0.0134266427590024,-0.0133138097014847,-0.0131896088163703,-0.0130522816322403,-0.0128997000377407,-0.0127292680604709,-0.0125377924287084,-0.0123213107160254,-0.0120748617412954,-0.0117921776192551,-0.0114652708691594,-0.0110838853644708,-0.0106347832671059,-0.0101008701504526,-0.00946026730969685,-0.00868575323918552,-0.00774584196015393,-0.00661095673262224,-0.00527383148832961,-0.00380904680546124,-0.00248150129095581,0.00248150129095581,0.00380904680546124,0.00527383148832961,0.00661095673262224,0.00774584196015393,0.00868575323918552,0.00946026730969685,0.0101008701504526,0.0106347832671059,0.0110838853644708,0.0114652708691594,0.011792177619256,0.0120748617412954,0.0123213107160263,0.0125377924287076,0.01272926806047,0.0128997000377407,0.0130522816322403,0.0131896088163694,0.0133138097014847,0.0134266427590015,0.0135295719559716,0.0136238247077758,0.0137104369469689,0.0137902884563479,0.0138641307865672,0.0139326094810146,0.0139962818965644,0.0140556315914031,0.0141110800175639
-364.166666666667,-0.0141498801091746,-0.0140942805171704,-0.0140347690227163,-0.0139709230253438,-0.0139022576492565,-0.0138282140189769,-0.0137481448323422,-0.013661296491267,-0.0135667868163845,-0.0134635770534803,-0.013350436444342,-0.0132258970353698,-0.0130881955673807,-0.012935198135926,-0.0127643017035082,-0.0125723043101376,-0.0123552327521264,-0.0121081123605284,-0.0118246582194983,-0.0114968611618753,-0.0111144372445278,-0.0106641127802458,-0.0101287471564531,-0.00948640278125357,-0.00870978539460676,-0.00776732615947751,-0.00662937424775834,-0.00528865919835475,-0.00381999905327568,-0.00248890835765447,0.00248890835765447,0.00381999905327568,0.00528865919835475,0.00662937424775834,0.00776732615947751,0.00870978539460676,0.00948640278125357,0.0101287471564531,0.0106641127802458,0.0111144372445278,0.0114968611618753,0.0118246582194974,0.0121081123605293,0.0123552327521255,0.0125723043101367,0.0127643017035082,0.012935198135926,0.0130881955673807,0.0132258970353689,0.013350436444342,0.0134635770534803,0.0135667868163845,0.013661296491267,0.0137481448323422,0.0138282140189769,0.0139022576492565,0.0139709230253438,0.0140347690227163,0.0140942805171704,0.0141498801091746
-363.166666666667,-0.0141886802007845,-0.0141329294429378,-0.014073256148869,-0.014009236569672,-0.0139403845119466,-0.0138661395816051,-0.0137858527177155,-0.0136987682747591,-0.0136040016767964,-0.0135005113479592,-0.0133870631871984,-0.0132621852543693,-0.0131241095025212,-0.0129706962341105,-0.0127993353465463,-0.0126068161915684,-0.0123891547882256,-0.0121413629797624,-0.0118571388197397,-0.011528451454593,-0.0111449891245829,-0.0106934422933858,-0.0101566241624553,-0.00951253825281295,-0.00873381755002622,-0.00778881035880197,-0.00664779176289443,-0.00530348690837634,-0.00383095130109101,-0.00249631542436202,0.00249631542436202,0.00383095130109101,0.00530348690837634,0.00664779176289443,0.00778881035880197,0.00873381755002622,0.00951253825281295,0.0101566241624553,0.0106934422933858,0.0111449891245829,0.011528451454593,0.0118571388197406,0.0121413629797633,0.0123891547882256,0.0126068161915676,0.0127993353465454,0.0129706962341105,0.0131241095025212,0.0132621852543684,0.0133870631871993,0.0135005113479583,0.0136040016767964,0.0136987682747591,0.0137858527177155,0.0138661395816051,0.0139403845119457,0.014009236569672,0.014073256148869,0.0141329294429378,0.0141886802007845
-362.166666666667,-0.0142274802923952,-0.0141715783687051,-0.0141117432750217,-0.0140475501140012,-0.0139785113746349,-0.0139040651442333,-0.0138235606030888,-0.0137362400582504,-0.0136412165372084,-0.0135374456424371,-0.0134236899300557,-0.0132984734733697,-0.0131600234376616,-0.0130061943322959,-0.0128343689895836,-0.0126413280729984,-0.0124230768243248,-0.0121746135989964,-0.011889619419982,-0.011560041747309,-0.0111755410046381,-0.0107227718065257,-0.0101845011684576,-0.0095386737243679,-0.00875784970544746,-0.00781029455812288,-0.00666620927803052,-0.00531831461840149,-0.0038419035489099,-0.00250372249106867,0.00250372249106867,0.0038419035489099,0.00531831461840149,0.00666620927803052,0.00781029455812288,0.00875784970544746,0.0095386737243679,0.0101845011684576,0.0107227718065257,0.0111755410046381,0.011560041747309,0.0118896194199829,0.0121746135989955,0.0124230768243248,0.0126413280729976,0.0128343689895836,0.0130061943322959,0.0131600234376616,0.0132984734733688,0.0134236899300557,0.0135374456424371,0.0136412165372084,0.0137362400582504,0.0138235606030888,0.0139040651442333,0.0139785113746349,0.0140475501140003,0.0141117432750217,0.0141715783687051,0.0142274802923952
-361.166666666667,-0.0142662803840059,-0.0142102272944724,-0.0141502304011736,-0.0140858636583303,-0.014016638237325,-0.0139419907068605,-0.013861268488462,-0.0137737118417425,-0.0136784313976195,-0.0135743799369159,-0.0134603166729121,-0.0133347616923682,-0.013195937372803,-0.0130416924304813,-0.0128694026326217,-0.0126758399544276,-0.012456998860424,-0.0122078642182304,-0.0119221000202243,-0.0115916320400267,-0.0112060928846942,-0.0107521013196656,-0.0102123781744599,-0.00956480919592551,-0.00878188186086781,-0.00783177875744556,-0.00668462679316573,-0.00533314232842308,-0.00385285579672612,-0.00251112955777177,0.00251112955777177,0.00385285579672612,0.00533314232842308,0.00668462679316573,0.00783177875744556,0.00878188186086781,0.00956480919592551,0.0102123781744599,0.0107521013196656,0.0112060928846942,0.0115916320400267,0.0119221000202243,0.0122078642182304,0.0124569988604248,0.0126758399544267,0.0128694026326217,0.0130416924304813,0.013195937372803,0.0133347616923674,0.0134603166729121,0.013574379936915,0.0136784313976195,0.0137737118417425,0.013861268488462,0.0139419907068605,0.014016638237325,0.0140858636583294,0.0141502304011745,0.0142102272944724,0.0142662803840059
-360.166666666667,-0.0143050804756157,-0.0142488762202397,-0.0141887175273263,-0.0141241772026586,-0.0140547651000142,-0.0139799162694887,-0.0138989763738353,-0.0138111836252346,-0.0137156462580315,-0.0136113142313938,-0.0134969434157695,-0.0133710499113695,-0.0132318513079426,-0.0130771905286657,-0.012904436275659,-0.0127103518358576,-0.0124909208965231,-0.0122411148374644,-0.0119545806204666,-0.0116232223327426,-0.0112366447647485,-0.0107814308328065,-0.0102402551804612,-0.00959094466748134,-0.00880591401628816,-0.00785326295676825,-0.00670304430829916,-0.00534797003844556,-0.00386380804454145,-0.00251853662447044,0.00251853662447044,0.00386380804454145,0.00534797003844556,0.00670304430829916,0.00785326295676825,0.00880591401628816,0.00959094466748134,0.0102402551804612,0.0107814308328065,0.0112366447647485,0.0116232223327426,0.0119545806204666,0.0122411148374644,0.0124909208965231,0.0127103518358567,0.0129044362756581,0.0130771905286657,0.0132318513079426,0.0133710499113677,0.0134969434157695,0.0136113142313929,0.0137156462580315,0.0138111836252346,0.0138989763738353,0.0139799162694887,0.0140547651000142,0.0141241772026586,0.0141887175273263,0.0142488762202397,0.0143050804756157
-359.166666666667,-0.0143438805672265,-0.0142875251460071,-0.014227204653479,-0.0141624907469877,-0.0140928919627044,-0.014017841832116,-0.0139366842592086,-0.0138486554087258,-0.0137528611184443,-0.0136482485258727,-0.0135335701586259,-0.0134073381303681,-0.013267765243083,-0.0131126886268502,-0.0129394699186971,-0.0127448637172867,-0.0125248429326232,-0.0122743654566984,-0.0119870612207089,-0.0116548126254594,-0.0112671966448046,-0.0108107603459473,-0.0102681321864626,-0.00961708013903806,-0.00882994617170763,-0.00787474715609182,-0.00672146182343614,-0.00536279774846982,-0.00387476029236034,-0.00252594369117354,0.00252594369117354,0.00387476029236034,0.00536279774846982,0.00672146182343614,0.00787474715609182,0.00882994617170763,0.00961708013903806,0.0102681321864626,0.0108107603459473,0.0112671966448046,0.0116548126254594,0.0119870612207098,0.0122743654566984,0.0125248429326241,0.0127448637172858,0.0129394699186971,0.0131126886268502,0.013267765243083,0.0134073381303672,0.0135335701586259,0.0136482485258718,0.0137528611184443,0.0138486554087258,0.0139366842592086,0.014017841832116,0.0140928919627044,0.0141624907469868,0.014227204653479,0.0142875251460071,0.0143438805672265
-358.166666666667,-0.0143826806588363,-0.0143261740717744,-0.0142656917796318,-0.014200804291316,-0.0141310188253936,-0.014055767394745,-0.0139743921445827,-0.013886127192217,-0.0137900759788554,-0.0136851828203515,-0.0135701969014832,-0.0134436263493676,-0.0133036791782244,-0.0131481867250356,-0.0129745035617352,-0.0127793755987176,-0.0125587649687224,-0.0123076160759323,-0.0120195418209503,-0.0116864029181762,-0.0112977485248607,-0.0108400898590872,-0.0102960091924649,-0.00964321561059567,-0.00885397832712709,-0.00789623135541451,-0.00673987933857223,-0.0053776254584923,-0.00388571254017744,-0.00253335075788197,0.00253335075788197,0.00388571254017744,0.0053776254584923,0.00673987933857223,0.00789623135541451,0.00885397832712709,0.00964321561059567,0.0102960091924649,0.0108400898590872,0.0112977485248607,0.0116864029181762,0.0120195418209512,0.0123076160759332,0.0125587649687233,0.0127793755987167,0.0129745035617352,0.0131481867250356,0.0133036791782235,0.0134436263493667,0.0135701969014832,0.0136851828203506,0.0137900759788554,0.013886127192217,0.0139743921445827,0.014055767394745,0.0141310188253936,0.0142008042913151,0.0142656917796318,0.0143261740717744,0.0143826806588363
-357.166666666667,-0.014421480750447,-0.0143648229975417,-0.0143041789057836,-0.0142391178356451,-0.0141691456880828,-0.0140936929573723,-0.0140121000299551,-0.0139235989757092,-0.0138272908392674,-0.0137221171148294,-0.0136068236443405,-0.0134799145683671,-0.0133395931133649,-0.013183684823221,-0.0130095372047725,-0.0128138874801467,-0.0125926870048225,-0.0123408666951663,-0.0120520224211917,-0.0117179932108922,-0.0113283004049158,-0.0108694193722272,-0.0103238861984671,-0.00966935108215239,-0.00887801048254833,-0.00791771555473808,-0.00675829685370832,-0.00539245316851478,-0.003896664787991,-0.00254075782458507,0.00254075782458507,0.003896664787991,0.00539245316851478,0.00675829685370832,0.00791771555473808,0.00887801048254833,0.00966935108215239,0.0103238861984671,0.0108694193722272,0.0113283004049158,0.0117179932108922,0.0120520224211935,0.0123408666951672,0.0125926870048225,0.0128138874801467,0.0130095372047725,0.013183684823221,0.013339593113364,0.0134799145683662,0.0136068236443405,0.0137221171148285,0.0138272908392674,0.0139235989757092,0.0140121000299551,0.0140936929573723,0.0141691456880828,0.0142391178356442,0.0143041789057836,0.0143648229975417,0.014421480750447
-356.166666666667,-0.0144602808420569,-0.014403471923309,-0.0143426660319363,-0.0142774313799734,-0.0142072725507729,-0.0141316185200004,-0.0140498079153293,-0.0139610707592004,-0.0138645056996793,-0.0137590514093082,-0.0136434503871969,-0.0135162027873665,-0.0133755070485044,-0.0132191829214054,-0.0130445708478106,-0.0128483993615776,-0.0126266090409217,-0.0123741173144003,-0.0120845030214349,-0.011749583503609,-0.011358852284971,-0.0108987488853671,-0.0103517632044685,-0.00969548655370911,-0.00890204263796868,-0.00793919975406165,-0.00677671436884264,-0.00540728087853903,-0.00390761703581166,-0.00254816489129173,0.00254816489129173,0.00390761703581166,0.00540728087853903,0.00677671436884264,0.00793919975406165,0.00890204263796868,0.00969548655370911,0.0103517632044685,0.0108987488853671,0.011358852284971,0.011749583503609,0.0120845030214358,0.0123741173144012,0.0126266090409217,0.0128483993615767,0.0130445708478097,0.0132191829214054,0.0133755070485035,0.0135162027873656,0.0136434503871969,0.0137590514093082,0.0138645056996793,0.0139610707592004,0.0140498079153293,0.0141316185200004,0.0142072725507729,0.0142774313799734,0.0143426660319363,0.014403471923309,0.0144602808420569
-355.166666666667,-0.0144990809336676,-0.0144421208490764,-0.0143811531580891,-0.0143157449243025,-0.0142453994134621,-0.0141695440826286,-0.0140875158007026,-0.0139985425426925,-0.0139017205600913,-0.0137959857037862,-0.0136800771300543,-0.0135524910063669,-0.0134114209836449,-0.0132546810195899,-0.0130796044908488,-0.0128829112430067,-0.0126605310770218,-0.0124073679336343,-0.0121169836216772,-0.0117811737963249,-0.0113894041650271,-0.0109280783985088,-0.0103796402104699,-0.00972162202526583,-0.0089260747933908,-0.00796068395338434,-0.00679513188397696,-0.00542210858856151,-0.00391856928362788,-0.00255557195799305,0.00255557195799305,0.00391856928362788,0.00542210858856151,0.00679513188397696,0.00796068395338434,0.0089260747933908,0.00972162202526583,0.0103796402104699,0.0109280783985088,0.0113894041650271,0.0117811737963249,0.0121169836216781,0.0124073679336352,0.0126605310770227,0.0128829112430058,0.0130796044908488,0.0132546810195899,0.0134114209836449,0.013552491006366,0.0136800771300543,0.0137959857037853,0.0139017205600913,0.0139985425426925,0.0140875158007026,0.0141695440826286,0.0142453994134621,0.0143157449243025,0.0143811531580891,0.0144421208490764,0.0144990809336676
