x2long,u1_surf
-15190.380761523,-0.243094170164194
-15110.2204408818,-0.244018665943777
-15030.0601202405,-0.244949690773029
-14949.8997995992,-0.245887305144971
-14869.7394789579,-0.246831570081873
-14789.5791583166,-0.247782547133124
-14709.4188376754,-0.248740298372633
-14629.2585170341,-0.249704886395714
-14549.0981963928,-0.250676374315437
-14468.9378757515,-0.251654825758397
-14388.7775551102,-0.252640304859887
-14308.6172344689,-0.253632876258418
-14228.4569138277,-0.254632605089551
-14148.2965931864,-0.25563955697901
-14068.1362725451,-0.256653798035028
-13987.9759519038,-0.257675394839862
-13907.8156312625,-0.25870441444046
-13827.6553106212,-0.2597409243382
-13747.49498998,-0.260784992477665
-13667.3346693387,-0.261836687234385
-13587.1743486974,-0.262896077401495
-13507.0140280561,-0.263963232175227
-13426.8537074148,-0.265038221139196
-13346.6933867735,-0.266121114247382
-13266.5330661323,-0.267211981805742
-13186.372745491,-0.268310894452379
-13106.2124248497,-0.269417923136163
-13026.0521042084,-0.270533139093741
-12945.8917835671,-0.271656613824813
-12865.7314629259,-0.272788419065594
-12785.5711422846,-0.273928626760348
-12705.4108216433,-0.275077309030876
-12625.250501002,-0.276234538143843
-12545.0901803607,-0.277400386475826
-12464.9298597194,-0.278574926475932
-12384.7695390782,-0.279758230625855
-12304.6092184369,-0.280950371397221
-12224.4488977956,-0.282151421206057
-12144.2885771543,-0.283361452364224
-12064.128256513,-0.28458053702762
-11983.9679358717,-0.285808747140981
-11903.8076152305,-0.287046154379063
-11823.6472945892,-0.288292830084008
-11743.4869739479,-0.289548845198645
-11663.3266533066,-0.290814270195515
-11583.1663326653,-0.29208917500133
-11503.006012024,-0.293373628916634
-11422.8456913828,-0.294667700530348
-11342.6853707415,-0.295971457628904
-11262.5250501002,-0.297284967099647
-11182.3647294589,-0.298608294828163
-11102.2044088176,-0.299941505589153
-11022.0440881764,-0.301284662930475
-10941.8837675351,-0.302637829049944
-10861.7234468938,-0.304001064664433
-10781.5631262525,-0.305374428870821
-10701.4028056112,-0.306757978998289
-10621.2424849699,-0.308151770451419
-10541.0821643287,-0.309555856543549
-10460.9218436874,-0.310970288319767
-10380.7615230461,-0.312395114368911
-10300.6012024048,-0.313830380623888
-10220.4408817635,-0.31527613014958
-10140.2805611222,-0.316732402917561
-10060.120240481,-0.318199235566804
-9979.95991983968,-0.319676661149467
-9899.7995991984,-0.32116470886084
-9819.63927855711,-0.322663403752431
-9739.47895791583,-0.324172766427104
-9659.31863727455,-0.325692812715123
-9579.15831663327,-0.327223553329875
-9498.99799599198,-0.328764993501937
-9418.8376753507,-0.330317132590083
-9338.67735470942,-0.331879963667723
-9258.51703406814,-0.333453473083144
-9178.35671342685,-0.335037639991828
-9098.19639278557,-0.336632435858992
-9018.03607214429,-0.338237823930332
-8937.87575150301,-0.339853758668868
-8857.71543086172,-0.341480185155566
-8777.55511022044,-0.343117038451286
-8697.39478957916,-0.344764242917405
-8617.23446893788,-0.346421711492276
-8537.07414829659,-0.348089344920454
-8456.91382765531,-0.349767030931404
-8376.75350701403,-0.35145464336415
-8296.59318637275,-0.353152041234048
-8216.43286573146,-0.354859067737576
-8136.27254509018,-0.35657554919071
-8056.1122244489,-0.358301293896101
-7975.95190380762,-0.360036090933914
-7895.79158316633,-0.361779708870737
-7815.63126252505,-0.363531894380569
-7735.47094188377,-0.365292370771359
-7655.31062124248,-0.367060836410083
-7575.1503006012,-0.368836963038728
-7494.98997995992,-0.370620393972947
-7414.82965931864,-0.372410742174438
-7334.66933867735,-0.374207588187363
-7254.50901803607,-0.376010477928288
-7174.34869739479,-0.377818920318204
-7094.18837675351,-0.379632384744254
-7014.02805611222,-0.381450298337628
-6933.86773547094,-0.383272043052967
-6853.70741482966,-0.385096952533263
-6773.54709418838,-0.386924308742828
-6693.38677354709,-0.388753338349319
-6613.22645290581,-0.390583208834057
-6533.06613226453,-0.392413024307971
-6452.90581162325,-0.394241821008362
-6372.74549098196,-0.396068562449388
-6292.58517034068,-0.397892134196525
-6212.4248496994,-0.399711338232466
-6132.26452905812,-0.401524886878713
-6052.10420841683,-0.403331396233635
-5971.94388777555,-0.405129379083865
-5891.78356713427,-0.406917237241597
-5811.62324649299,-0.408693253255535
-5731.4629258517,-0.41045558143791
-5651.30260521042,-0.412202238144006
-5571.14228456914,-0.413931091234028
-5490.98196392786,-0.415639848639685
-5410.82164328657,-0.417326045949599
-5330.66132264529,-0.418987032918376
-5250.50100200401,-0.420619958793722
-5170.34068136273,-0.422221756344405
-5090.18036072144,-0.423789124458673
-5010.02004008016,-0.425318509168073
-4929.85971943888,-0.426806082934989
-4849.69939879759,-0.428247722023519
-4769.53907815631,-0.429638981752239
-4689.37875751503,-0.430975069403505
-4609.21843687375,-0.432250814537026
-4529.05811623247,-0.433460636424829
-4448.89779559118,-0.434598508290123
-4368.7374749499,-0.435657917993231
-4288.57715430862,-0.436631824762982
-4208.41683366733,-0.437512611521164
-4128.25651302605,-0.438292032289562
-4048.09619238477,-0.438961154103083
-3967.93587174349,-0.439510292776961
-3887.7755511022,-0.439928941789836
-3807.61523046092,-0.440205693445945
-3727.45490981964,-0.440328151366864
-3647.29458917836,-0.44028283323417
-3567.13426853707,-0.440055062556537
-3486.97394789579,-0.439628848065532
-3406.81362725451,-0.438986749150541
-3326.65330661323,-0.438109725521444
-3246.49298597195,-0.436976969034173
-3166.33266533066,-0.435565715324832
-3086.17234468938,-0.433851032568531
-3006.0120240481,-0.431805584304979
-2925.85170340681,-0.429399362850023
-2845.69138276553,-0.42659938933728
-2765.53106212425,-0.423369375904589
-2685.37074148297,-0.419669344956621
-2605.21042084168,-0.415455199801975
-2525.0501002004,-0.41067824029165
-2444.88977955912,-0.405284616397021
-2364.72945891783,-0.399214711996293
-2284.56913827655,-0.392402450549075
-2204.40881763527,-0.38477451392402
-2124.24849699399,-0.376249465550254
-2044.08817635271,-0.366736769509259
-1963.92785571142,-0.356135698496413
-1883.76753507014,-0.344334126239015
-1803.60721442886,-0.331207204653394
-1723.44689378758,-0.316615933748752
-1643.28657314629,-0.300405644437651
-1563.12625250501,-0.282404432930314
-1482.96593186373,-0.26242161290083
-1402.80561122244,-0.240246291577642
-1322.64529058116,-0.215646232687693
-1242.48496993988,-0.188367247899133
-1162.3246492986,-0.1581334643776
-1082.16432865732,-0.124648953369967
-1002.00400801603,-0.0876013732499813
-921.843687374749,-0.0466684705880856
-841.683366733469,-0.00152846679215716
-761.523046092185,0.0481245223742759
-681.362725450901,0.102558933739412
-601.202404809621,0.161977337108523
-521.042084168337,0.226481298740595
-440.881763527053,0.296031249629974
-360.721442885773,0.370405365540646
-280.56112224449,0.449164140590684
-200.400801603206,0.531629554138748
-120.240480961926,0.616888167066323
-40.0801603206419,0.703824826652432
40.0801603206419,0.791187538490478
120.240480961926,0.87767589280587
200.400801603206,0.962038292168223
280.56112224449,1.04316037859322
360.721442885773,1.12012990701094
440.881763527053,1.1922704524254
521.042084168337,1.25914450916434
601.202404809621,1.32053266134902
681.362725450901,1.37639816059461
761.523046092185,1.4268458105947
841.683366733469,1.47208184027418
921.843687374749,1.51237877233093
1002.00400801603,1.54804700874002
1082.16432865732,1.57941328272182
1162.3246492986,1.6068052439844
1242.48496993988,1.63054107641225
1322.64529058116,1.65092300071712
1402.80561122244,1.66823363432159
1482.96593186373,1.68273436472786
1563.12625250501,1.69466508275206
1643.28657314629,1.70424479052747
1723.44689378758,1.71167273648423
1803.60721442886,1.71712983549181
1883.76753507014,1.72078021107725
1963.92785571142,1.72277275342378
2044.08817635271,1.72324262683641
2124.24849699399,1.72231268789239
2204.40881763527,1.72009479403528
2284.56913827655,1.71669099454934
2364.72945891783,1.71219460360456
2444.88977955912,1.70669115978806
2525.0501002004,1.70025927922717
2605.21042084168,1.692971410754
2685.37074148297,1.68489450204001
2765.53106212425,1.67609058556731
2845.69138276553,1.66661729291988
2925.85170340681,1.65652830531829
3006.0120240481,1.64587374767989
3086.17234468938,1.63470053282205
3166.33266533066,1.62305266177597
3246.49298597195,1.6109714855625
3326.65330661323,1.59849593321112
3406.81362725451,1.5856627102819
3486.97394789579,1.57250647167896
3567.13426853707,1.55905997211924
3647.29458917836,1.54535419724055
3727.45490981964,1.53141847799197
3807.61523046092,1.51728059064523
3887.7755511022,1.50296684449275
3967.93587174349,1.48850215905337
4048.09619238477,1.47391013238725
4128.25651302605,1.45921310192372
4208.41683366734,1.44443219902823
4288.57715430862,1.42958739837407
4368.7374749499,1.41469756304038
4448.89779559118,1.3997804861278
4529.05811623246,1.38485292956604
4609.21843687375,1.36993066068289
4689.37875751503,1.35502848701021
4769.53907815631,1.34016028971856
4849.69939879759,1.32533905599838
4929.85971943888,1.31057691063996
5010.02004008016,1.29588514700756
5090.18036072144,1.28127425755335
5170.34068136273,1.26675396397456
5250.50100200401,1.25233324708102
5330.66132264529,1.23802037641027
5410.82164328657,1.22382293960255
5490.98196392785,1.20974787152828
5571.14228456914,1.19580148314474
5651.30260521042,1.18198949004726
5731.46292585171,1.16831704067152
5811.62324649299,1.15478874409821
5891.78356713427,1.14140869740847
5971.94388777555,1.12818051253719
6052.10420841683,1.11510734257257
6132.26452905812,1.10219190745224
6212.4248496994,1.0894365190096
6292.58517034068,1.0768431053283
6372.74549098196,1.06441323436754
6452.90581162325,1.05214813682572
6533.06613226453,1.04004872821583
6613.22645290581,1.02811563013092
6693.3867735471,1.01634919068352
6773.54709418838,1.00474950410838
6853.70741482966,0.993316429522258
6933.86773547094,0.982049608839906
7014.02805611222,0.970948483849088
7094.18837675351,0.960012312451933
7174.34869739479,0.949240184083255
7254.50901803607,0.93863103431977
7334.66933867735,0.928183658696943
7414.82965931864,0.917896725752644
7494.98997995992,0.90776878931882
7575.1503006012,0.897798300084141
7655.31062124249,0.887983616451965
7735.47094188377,0.878323014718999
7815.63126252505,0.868814698600898
7895.79158316633,0.859456808131528
7975.95190380761,0.850247427962958
8056.1122244489,0.841184595093336
8136.27254509018,0.832266306049726
8216.43286573146,0.823490523552745
8296.59318637275,0.814855182689433
8376.75350701403,0.806358196620333
8456.91382765531,0.797997461846105
8537.07414829659,0.789770863058359
8617.23446893788,0.781676277598611
8697.39478957916,0.773711579548482
8777.55511022044,0.765874643473401
8857.71543086172,0.758163347841216
8937.875751503,0.750575578136205
9018.03607214429,0.743109229688104
9098.19639278557,0.735762210234845
9178.35671342685,0.728532442236805
9258.51703406814,0.721417864959476
9338.67735470942,0.714416436340615
9418.8376753507,0.707526134657032
9498.99799599198,0.700744960005381
9579.15831663327,0.694070935610514
9659.31863727455,0.687502108974134
9739.47895791583,0.681036552875779
9819.63927855712,0.674672366237425
9899.7995991984,0.668407674862294
9979.95991983968,0.662240632057807
10060.120240481,0.656169419151992
10140.2805611222,0.650192245912031
10220.4408817635,0.644307350873087
10300.6012024048,0.638513001585
10380.7615230461,0.632807494783921
10460.9218436874,0.627189156495469
10541.0821643287,0.621656342075567
10621.2424849699,0.616207436194628
10701.4028056112,0.610840852770407
10781.5631262525,0.605555034854427
10861.7234468938,0.600348454476534
10941.8837675351,0.595219612451797
11022.0440881764,0.590167038153669
11102.2044088176,0.585189289256996
11182.3647294589,0.580284951454235
11262.5250501002,0.575452638147933
11342.6853707415,0.570690990122317
11422.8456913828,0.565998675196592
11503.006012024,0.561374387862361
11583.1663326653,0.556816848907371
11663.3266533066,0.552324805027592
11743.4869739479,0.547897028429513
11823.6472945892,0.543532316424335
11903.8076152305,0.539229491015614
11983.9679358717,0.534987398481784
12064.128256513,0.530804908954848
12144.2885771543,0.526680915996402
12224.4488977956,0.522614336172086
12304.6092184369,0.518604108625406
12384.7695390782,0.514649194651826
12464.9298597194,0.510748577273901
12545.0901803607,0.506901260818193
12625.250501002,0.503106270494581
12705.4108216433,0.499362651978565
12785.5711422846,0.495669470997062
12865.7314629259,0.492025812918156
12945.8917835671,0.488430782345205
13026.0521042084,0.484883502715662
13106.2124248497,0.481383115904927
13186.372745491,0.477928781835483
13266.5330661323,0.474519678091579
13346.6933867735,0.471154999539639
13426.8537074148,0.467833957954568
13507.0140280561,0.464555781652116
13587.1743486974,0.461319715127383
13667.3346693387,0.458125018699591
13747.49498998,0.454970968163164
13827.6553106212,0.451856854445188
13907.8156312625,0.448781983269271
13987.9759519038,0.445745674825822
14068.1362725451,0.442747263448759
14148.2965931864,0.439786097298628
14228.4569138277,0.436861538052106
14308.6172344689,0.433972960597868
14388.7775551102,0.431119752738768
14468.9378757515,0.428301314900274
14549.0981963928,0.42551705984512
14629.2585170341,0.422766412394086
14709.4188376754,0.420048809152856
14789.5791583166,0.417363698244855
14869.7394789579,0.414710539050011
14949.8997995992,0.412088801949332
15030.0601202405,0.409497968075227
15110.2204408818,0.40693752906747
15190.380761523,0.404406986834726
15270.5410821643,0.401905853321529
15350.7014028056,0.399433650280622
15430.8617234469,0.39698990905057
15511.0220440882,0.394574170338534
15591.1823647295,0.392185984008111
15671.3426853707,0.389824908872146
15751.503006012,0.387490512490409
15831.6633266533,0.385182370972046
15911.8236472946,0.382900068782694
15991.9839679359,0.380643198556169
16072.1442885772,0.378411360910631
16152.3046092184,0.376204164269125
16232.4649298597,0.374021224684397
16312.625250501,0.371862165667899
16392.7855711423,0.369726618022889
16472.9458917836,0.367614219681521
16553.1062124248,0.365524615545851
16633.2665330661,0.363457457332649
16713.4268537074,0.36141240342195
16793.5871743487,0.359389118709239
16873.74749499,0.35738727446119
16953.9078156313,0.355406548174876
17034.0681362725,0.353446623440374
17114.2284569138,0.351507189806658
17194.3887775551,0.349587942650739
17274.5490981964,0.347688583049937
17354.7094188377,0.345808817657233
17434.869739479,0.343948358579614
17515.0300601202,0.342106923259341
17595.1903807615,0.340284234358067
17675.3507014028,0.338480019643738
17755.5110220441,0.336694011880206
17835.6713426854,0.33492594871948
17915.8316633267,0.333175572596564
17995.9919839679,0.331442630626804
18076.1523046092,0.329726874505688
18156.3126252505,0.328028060411037
18236.4729458918,0.326345948907528
18316.6332665331,0.324680304853482
18396.7935871743,0.323030897309874
18476.9539078156,0.321397499451505
18557.1142284569,0.319779888480265
18637.2745490982,0.318177845540463
18717.4348697395,0.316591155636153
18797.5951903808,0.315019607550402
18877.755511022,0.31346299376647
18957.9158316633,0.311921110390837
19038.0761523046,0.310393757078037
19118.2364729459,0.308880736957252
19198.3967935872,0.307381856560625
19278.5571142285,0.305896925753242
19358.7174348697,0.304425757664748
19438.877755511,0.302968168622553
19519.0380761523,0.301523978086584
19599.1983967936,0.300093008585552
19679.3587174349,0.298675085654692
19759.5190380761,0.297270037774933
19839.6793587174,0.295877696313476
19919.8396793587,0.294497895465731
20000,0.293130472198585
