#patchMidLon patchMidLat patchMidDepth patchLength patchWidth rake strike dip slip(cm)
99.045667 -1.899622 9.312500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.529938 -3.732537 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.470043 -3.654632 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.410160 -3.576719 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.350289 -3.498798 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.290431 -3.420870 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.230584 -3.342936 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.170748 -3.264994 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.110923 -3.187047 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.051109 -3.109093 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.991306 -3.031133 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.931512 -2.953168 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.871728 -2.875197 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.811953 -2.797221 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.752187 -2.719241 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.692430 -2.641255 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.632681 -2.563266 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.572940 -2.485272 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.513207 -2.407274 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.453481 -2.329273 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.393762 -2.251269 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.334050 -2.173262 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.274344 -2.095251 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.214645 -2.017239 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.154950 -1.939224 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.095262 -1.861207 10.167500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.579549 -3.694054 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.519653 -3.616152 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.459769 -3.538243 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.399898 -3.460326 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.340039 -3.382402 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.280191 -3.304471 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.220355 -3.226533 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.160530 -3.148589 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 9.041415
100.100715 -3.070638 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 1.806138
100.040911 -2.992682 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.435309
99.981116 -2.914719 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.921331 -2.836751 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.861556 -2.758778 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.801789 -2.680800 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.742031 -2.602818 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.682281 -2.524831 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.622540 -2.446839 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.562806 -2.368844 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.503079 -2.290845 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.443359 -2.212843 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.383646 -2.134838 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.323940 -2.056830 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 6.885660
99.264239 -1.978819 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 4.844112
99.204544 -1.900805 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.144854 -1.822790 11.022500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.629156 -3.655570 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.569259 -3.577672 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.509375 -3.499767 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.449503 -3.421853 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.389644 -3.343933 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.329796 -3.266005 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.269959 -3.188071 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.210133 -3.110130 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 21.551004
100.150317 -3.032182 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 6.232764
100.090512 -2.954229 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 8.385831
100.030717 -2.876269 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 16.037823
99.970932 -2.798304 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 16.547164
99.911156 -2.720334 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 11.266422
99.851388 -2.642359 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.791630 -2.564379 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.731879 -2.486394 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.672137 -2.408405 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.612402 -2.330413 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 5.200628
99.552674 -2.252416 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 4.038306
99.492954 -2.174416 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.433240 -2.096413 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.612484
99.373532 -2.018406 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 17.204879
99.313831 -1.940397 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 23.056585
99.254135 -1.862386 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.194444 -1.784372 11.877500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.678759 -3.617084 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.618862 -3.539190 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.558978 -3.461289 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.499105 -3.383379 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.439245 -3.305462 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.379397 -3.227538 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.319559 -3.149607 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.259733 -3.071669 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.199917 -2.993725 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.140111 -2.915775 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.080316 -2.837818 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.020529 -2.759856 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.960753 -2.681889 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.900985 -2.603916 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.841225 -2.525939 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.781474 -2.447957 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.721731 -2.369970 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.661996 -2.291980 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 1.807910
99.602267 -2.213985 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.542546 -2.135987 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.482831 -2.057986 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.423123 -1.979981 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.363421 -1.901974 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.303724 -1.823964 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.244032 -1.745952 12.732500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.728359 -3.578598 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.668461 -3.500708 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.608577 -3.422810 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.548704 -3.344904 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.488844 -3.266991 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.428994 -3.189070 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.369157 -3.111142 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.309330 -3.033208 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.249513 -2.955267 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.189707 -2.877319 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.129911 -2.799366 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.070124 -2.721407 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.010347 -2.643442 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 1.165065
99.950578 -2.565472 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 3.107122
99.890818 -2.487497 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.831067 -2.409518 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.771323 -2.331534 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.711587 -2.253545 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.651858 -2.175553 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.592136 -2.097557 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.532421 -2.019558 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.472711 -1.941555 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.413008 -1.863550 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.353311 -1.785542 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.293618 -1.707531 13.587500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.777955 -3.540110 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.718057 -3.462224 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.658172 -3.384330 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.598300 -3.306428 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.538439 -3.228518 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.478589 -3.150601 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.418751 -3.072676 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.358924 -2.994745 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.299107 -2.916807 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.239300 -2.838863 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.179503 -2.760912 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.119716 -2.682956 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.059938 -2.604994 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.000169 -2.527027 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.940409 -2.449055 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.880657 -2.371078 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 18.593838
99.820912 -2.293096 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.761176 -2.215110 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.701446 -2.137120 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.641723 -2.059126 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.582007 -1.981129 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.522298 -1.903128 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.462594 -1.825125 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.402896 -1.747118 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.343203 -1.669109 14.442500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.827548 -3.501622 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.767650 -3.423740 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.707765 -3.345849 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.647892 -3.267951 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.588030 -3.190044 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.528181 -3.112131 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.468342 -3.034209 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.408514 -2.956281 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.348697 -2.878347 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.288890 -2.800405 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.229093 -2.722458 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.169306 -2.644505 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.109527 -2.566546 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.049758 -2.488581 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.989997 -2.410611 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.930244 -2.332637 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 9.411487
99.870499 -2.254657 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.810762 -2.176674 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.751032 -2.098686 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.691309 -2.020694 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.631592 -1.942699 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.571882 -1.864700 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.512177 -1.786698 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.452479 -1.708693 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.392785 -1.630686 15.297500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.877138 -3.463133 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.817240 -3.385254 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.757354 -3.307367 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.697481 -3.229473 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.637619 -3.151570 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.577769 -3.073660 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.517930 -2.995742 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.458102 -2.917817 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.398285 -2.839885 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.338478 -2.761947 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.278680 -2.684003 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.218892 -2.606052 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.159114 -2.528096 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.099344 -2.450134 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.039582 -2.372167 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.979829 -2.294195 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.920084 -2.216218 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.860346 -2.138236 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.800616 -2.060251 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.740892 -1.982261 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.681175 -1.904267 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.621464 -1.826271 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.561759 -1.748271 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.502060 -1.670268 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.442366 -1.592262 16.152500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.926724 -3.424643 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 1.410708
100.866826 -3.346768 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.591356
100.806940 -3.268885 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.747067 -3.190994 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.687205 -3.113095 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.627355 -3.035188 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.567516 -2.957273 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.507688 -2.879352 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.447870 -2.801423 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.388062 -2.723488 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.328265 -2.645547 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.268477 -2.567599 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.208698 -2.489645 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.148927 -2.411686 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.089166 -2.333721 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.029412 -2.255752 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.969667 -2.177777 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.909928 -2.099798 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.850197 -2.021814 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.790473 -1.943827 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.730756 -1.865835 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.671044 -1.787840 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.611339 -1.709842 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.551639 -1.631841 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.491944 -1.553837 17.007500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.976307 -3.386152 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 3.296854
100.916409 -3.308281 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 3.593243
100.856523 -3.230402 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.796650 -3.152515 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.736788 -3.074619 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.676938 -2.996715 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.617099 -2.918804 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.557270 -2.840886 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.497452 -2.762961 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.437645 -2.685028 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.377847 -2.607090 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.318058 -2.529145 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.258279 -2.451194 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.198508 -2.373238 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.138747 -2.295275 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.078993 -2.217308 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.019247 -2.139336 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.959508 -2.061359 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.899777 -1.983378 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.840053 -1.905392 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.780335 -1.827402 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.720623 -1.749409 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.660917 -1.671413 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.601217 -1.593413 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.541521 -1.515410 17.862500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
101.025887 -3.347661 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 5.281686
100.965989 -3.269794 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 6.563976
100.906103 -3.191919 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 1.259510
100.846230 -3.114035 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.786368 -3.036142 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.726518 -2.958242 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.666678 -2.880335 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.606850 -2.802419 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.547032 -2.724497 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.487224 -2.646568 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.427426 -2.568632 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.367637 -2.490690 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.307858 -2.412742 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.248087 -2.334788 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.188325 -2.256829 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.128571 -2.178864 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.068825 -2.100894 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.009086 -2.022919 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.949355 -1.944940 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.889630 -1.866956 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.829912 -1.788969 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.770200 -1.710978 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.710493 -1.632983 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.650793 -1.554985 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.591097 -1.476984 18.717500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
101.075464 -3.309170 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 6.318856
101.015566 -3.231307 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 5.619823
100.955681 -3.153435 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 1.458449
100.895807 -3.075554 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.835945 -2.997666 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.776095 -2.919769 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.716256 -2.841864 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.656427 -2.763952 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.596609 -2.686033 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.536801 -2.608107 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.477003 -2.530174 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.417214 -2.452235 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.357435 -2.374290 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.297664 -2.296338 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.237902 -2.218381 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.178147 -2.140419 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.118401 -2.062451 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
100.058662 -1.984479 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.998930 -1.906502 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.939205 -1.828520 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.879487 -1.750535 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.819774 -1.672545 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.760068 -1.594552 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.700367 -1.516556 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
99.640671 -1.438556 19.572500 10886.508 7015.710 98.000000 322.406483 7.000000 0.000000
